rel_id,kind,stereotype,from_id,to_id,name,ea_type
REL:carried_by:REQ-F-16->RS-reporting,carried_by,CarriedBy,REQ-F-16,RS-reporting,carried_by: REQ-F-16 -> RS-reporting,Abstraction
REL:carried_by:REQ-D-01->RS-core,carried_by,CarriedBy,REQ-D-01,RS-core,carried_by: REQ-D-01 -> RS-core,Abstraction
REL:carried_by:REQ-D-01->RS-coord,carried_by,CarriedBy,REQ-D-01,RS-coord,carried_by: REQ-D-01 -> RS-coord,Abstraction
REL:carried_by:REQ-D-01->RS-model,carried_by,CarriedBy,REQ-D-01,RS-model,carried_by: REQ-D-01 -> RS-model,Abstraction
REL:carried_by:REQ-D-02->RS-model,carried_by,CarriedBy,REQ-D-02,RS-model,carried_by: REQ-D-02 -> RS-model,Abstraction
REL:carried_by:REQ-D-03->RS-identification,carried_by,CarriedBy,REQ-D-03,RS-identification,carried_by: REQ-D-03 -> RS-identification,Abstraction
REL:carried_by:REQ-D-04->RS-eventing,carried_by,CarriedBy,REQ-D-04,RS-eventing,carried_by: REQ-D-04 -> RS-eventing,Abstraction
REL:carried_by:REQ-D-05->RS-store,carried_by,CarriedBy,REQ-D-05,RS-store,carried_by: REQ-D-05 -> RS-store,Abstraction
REL:carried_by:REQ-D-06->RS-resilience,carried_by,CarriedBy,REQ-D-06,RS-resilience,carried_by: REQ-D-06 -> RS-resilience,Abstraction
REL:carried_by:REQ-D-06->RS-collab,carried_by,CarriedBy,REQ-D-06,RS-collab,carried_by: REQ-D-06 -> RS-collab,Abstraction
REL:carried_by:REQ-D-07->RS-model,carried_by,CarriedBy,REQ-D-07,RS-model,carried_by: REQ-D-07 -> RS-model,Abstraction
REL:carried_by:REQ-D-07->RS-api,carried_by,CarriedBy,REQ-D-07,RS-api,carried_by: REQ-D-07 -> RS-api,Abstraction
REL:carried_by:REQ-D-08->RS-modelops,carried_by,CarriedBy,REQ-D-08,RS-modelops,carried_by: REQ-D-08 -> RS-modelops,Abstraction
REL:carried_by:REQ-I-01->RS-api,carried_by,CarriedBy,REQ-I-01,RS-api,carried_by: REQ-I-01 -> RS-api,Abstraction
REL:carried_by:REQ-I-02->RS-interop,carried_by,CarriedBy,REQ-I-02,RS-interop,carried_by: REQ-I-02 -> RS-interop,Abstraction
REL:carried_by:REQ-I-03->RS-interop,carried_by,CarriedBy,REQ-I-03,RS-interop,carried_by: REQ-I-03 -> RS-interop,Abstraction
REL:carried_by:REQ-I-04->RS-interop,carried_by,CarriedBy,REQ-I-04,RS-interop,carried_by: REQ-I-04 -> RS-interop,Abstraction
REL:carried_by:REQ-I-05->RS-api,carried_by,CarriedBy,REQ-I-05,RS-api,carried_by: REQ-I-05 -> RS-api,Abstraction
REL:carried_by:REQ-I-06->RS-interop,carried_by,CarriedBy,REQ-I-06,RS-interop,carried_by: REQ-I-06 -> RS-interop,Abstraction
REL:carried_by:REQ-S-01->RS-policy,carried_by,CarriedBy,REQ-S-01,RS-policy,carried_by: REQ-S-01 -> RS-policy,Abstraction
REL:carried_by:REQ-S-01->RS-command,carried_by,CarriedBy,REQ-S-01,RS-command,carried_by: REQ-S-01 -> RS-command,Abstraction
REL:carried_by:REQ-S-02->RS-security,carried_by,CarriedBy,REQ-S-02,RS-security,carried_by: REQ-S-02 -> RS-security,Abstraction
REL:carried_by:REQ-S-03->RS-policy,carried_by,CarriedBy,REQ-S-03,RS-policy,carried_by: REQ-S-03 -> RS-policy,Abstraction
REL:carried_by:REQ-S-04->RS-command,carried_by,CarriedBy,REQ-S-04,RS-command,carried_by: REQ-S-04 -> RS-command,Abstraction
REL:carried_by:REQ-S-05->RS-security,carried_by,CarriedBy,REQ-S-05,RS-security,carried_by: REQ-S-05 -> RS-security,Abstraction
REL:carried_by:REQ-S-06->RS-security,carried_by,CarriedBy,REQ-S-06,RS-security,carried_by: REQ-S-06 -> RS-security,Abstraction
